date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40
1958-09-19,180.5017130668943,189.70846298633563,193.7497663937137,214.64004126630286,198.88252142517948,174.56848653322027,153.10020055798165
1958-09-26,181.60686239969237,190.86998205301504,194.9360289583268,215.95420773246428,200.3302849787122,175.61034762351952,153.81317677927854
1958-10-03,182.91439228501548,191.941357345675,195.8976709430107,216.3716722016182,202.0475255030521,176.74167384369107,154.4764897497527
1958-10-10,184.23157060658016,194.49071688139995,199.01010759130676,222.56013747257674,203.77948629307093,177.97953560077627,155.31615221080492
1958-10-17,185.55823401408657,197.07393693646407,202.171994862691,228.9255995842963,205.52629353157116,179.2260670829825,156.16037868706513
1958-10-24,186.89445081024954,199.6914672453022,205.38411843231125,235.47312083902264,207.28807448299986,180.48132901125314,157.0091939864006
1958-10-31,188.2402897896362,202.02691972101294,208.18173912306688,240.9677498899356,209.0649575027211,181.74538253180836,157.8626230515225
1958-11-07,189.54004934507174,203.4218730525024,209.61919018625204,242.63158145235644,210.78274317499086,183.11926258687657,158.95222522523423
1958-11-14,190.85163871723668,204.8295226109121,211.06972427126522,244.3105564483221,212.51464306157524,184.34928554206854,159.78157470620275
1958-11-21,192.17230409569748,206.24691289803283,212.53029583963055,246.0011497052751,214.2607731321489,185.5875706344542,160.61525140285266
1958-11-28,193.502108285088,207.67411131828015,214.0009743492622,247.7034416198793,216.0212503092534,186.83417336129946,161.453277892874
1958-12-05,194.3813660630488,208.61776552068642,214.97337730060661,248.82898583023518,217.18028949678762,187.34911853602833,161.477000044506
1958-12-12,195.26555364234764,209.5667105807527,215.95123229740435,249.96084071476798,218.34554738658528,188.18109419025535,162.04477895868058
1958-12-19,196.15376314870267,210.5199721319135,216.93353528867823,251.09784409707473,219.51705734443604,189.01676446282184,162.61455427417107
1958-12-26,197.04601287675814,211.47756980870417,217.9203065071366,252.24001939626123,220.69485291515036,189.8561457607039,163.18633301064324
1959-01-02,198.43571879875321,212.96905713616457,219.4572325075899,254.01899194993774,222.54210416165776,190.73035539459434,163.323249464422
1959-01-09,199.83560750337875,214.47147302844667,221.00542001534058,255.81099955695387,224.40481719679616,192.03700012641934,164.19397908362524
1959-01-16,201.24537189166242,215.98448789479448,222.56452939853716,257.6156490977048,226.28312143821142,193.3525963460748,165.06935084699498
1959-01-23,202.66508163280542,217.50817650694847,224.13463770686693,259.4330297562363,228.1771473867958,194.67720537790717,165.9493895033189
1959-01-30,204.09480688749858,219.04261416413547,225.7158225335734,261.26323134575387,230.08702663575505,196.01088896638052,166.83411993332854
1959-02-06,203.57099900021436,218.48044283454465,225.13652446160873,260.59270109893725,229.3564597893334,195.707949127483,166.84815486383079
1959-02-13,203.04820922661565,217.91936418480492,224.55835235836156,259.9234741467777,228.6282126213608,195.2406311788537,166.5811160064441
1959-02-20,202.52676202710035,217.3597264386404,223.98166505631124,259.25596583336596,227.9022777664495,194.77442910756147,166.31450454216468
1959-02-27,202.00665395380986,216.80152589567302,223.40645874234644,258.5901717450735,227.1786478825981,194.30934024907725,166.04831978695407
1959-03-06,203.19155000618338,218.0732031753783,224.71687810654763,260.10696571045145,228.75647016733035,195.33695338201713,166.6513726161706
1959-03-13,204.38580586237842,219.35492576651697,226.03764881604042,261.635741228072,230.34525089021423,196.45226799952084,167.39698734044322
1959-03-20,205.58708094279817,220.6441816665478,227.36618233926467,263.1735021051461,231.9450661608141,197.57395072441275,168.14593801873966
1959-03-27,206.79541650284733,221.94101515240203,228.70252430206338,264.7203011530143,233.55599261729756,198.70203791665,168.89823957644813
1959-04-03,207.64266562459292,222.85031639972735,229.6395277237676,265.8048708521547,234.67910636491692,199.13530099910432,168.82260299112733
1959-04-10,208.49445079417976,223.76448591289574,230.58154772470357,266.89524717878663,235.8076208923491,199.9329307213997,169.36320277855754
1959-04-17,209.34973012992435,224.6824055033012,231.52743205026587,267.9900964126677,236.94156217062567,200.73375532260758,169.9055336619725
1959-04-24,210.20851796548445,225.6040905543919,232.47719655256466,269.08943690241637,238.08095629566654,201.53778759970749,170.44960118464724
1959-05-01,210.7378814877434,226.17222441103948,233.06263880201791,269.76707895755294,238.91616515861696,201.5992428518408,169.95560000313225
1959-05-08,211.38068456857937,226.50324615656578,233.2452626441727,269.16916252563806,239.7543040074663,202.19844405484827,170.36967830633978
1959-05-15,212.02544835907898,227.66731269067893,234.65280388752925,271.9579432002564,240.5953831208619,202.7994262272513,170.78476546622036
1959-05-22,212.67217883989557,228.83736170371384,236.06883907554,274.7756175920382,241.43941281350956,203.40219466251722,171.20086394074337
1959-05-29,213.32088200992496,230.0134239413822,237.49341946574086,277.62248506009007,242.28640343629988,204.00675466984674,171.61797619386678
1959-06-05,212.95032731417066,228.94084830486986,236.08814470572872,274.0855372195273,241.91892683299895,203.70735569070337,171.37453891650694
1959-06-12,212.70917616966244,228.68158902929267,235.82079162382144,273.775154785148,241.55200758269868,203.494188243883,171.2757970433173
1959-06-19,212.46829811172438,228.42262334645994,235.55374130032033,273.4651238368652,241.18564484005992,203.28124386392355,171.17711206281186
1959-06-26,212.22769283110532,228.1639509238987,235.28699339237295,273.15544397664576,240.81983776102555,203.06852231739904,171.07848394221043
1959-07-03,213.47194147052826,229.50163066642105,236.66643411237058,274.75689987047855,242.82287415546114,204.28307126245846,171.70196057113228
1959-07-10,214.9800959545651,231.12303304370306,238.3384549942196,276.6980254708982,244.84257094978207,205.67695360384332,172.61696115607486
1959-07-17,216.4989053749465,232.75589044054828,240.02228850949018,278.652864898335,246.8790667180678,207.08034680665014,173.53683778359527
1959-07-24,218.02844500756083,234.40028378533998,241.71801811306594,280.6215150393848,248.93250118699763,208.49331576623072,174.4616164381482
1959-07-31,219.56879066011172,236.0562945782112,243.4257278494298,282.60407346513597,251.00301524543758,209.91592582073665,175.39132324265964
1959-08-07,219.320932315157,235.7898244559575,243.1509388056738,282.2850582821678,250.80349340973518,209.72979593845272,175.2197068038522
1959-08-14,219.20515720786878,235.66535575187305,243.02258431743456,282.1360456796611,250.60413017357342,209.6321596054699,175.19584719472942
1959-08-21,219.08944321593023,235.54095275231307,242.89429758494708,281.987111737909,250.4049254108819,209.53456872551146,175.17199083456165
1959-08-28,218.97379030707978,235.41661542259354,242.76607857244448,281.8382564153881,250.20587899569026,209.4370232774174,175.1481377229065
1959-09-04,216.1954397263155,232.42963744105666,239.6858502289257,278.2622782935536,247.8571705638607,207.1668729651071,172.99530565828368
1959-09-11,214.53506785616798,230.6445876163043,237.84507299562102,276.1252357176943,245.530509700697,205.64840553312945,172.08322908577964
1959-09-18,212.88744757204222,228.8732468990132,236.01843285392778,274.0046055387974,243.22568944339457,204.1410679855246,171.17596121991036
1959-09-25,211.2524809422947,227.11551000381544,234.20582123157794,271.9002617103457,240.94250477193012,202.64477874377226,170.27347670791477
1959-10-02,211.97889744013244,227.89647339248526,235.0111654891856,272.8352227341963,241.02808448174676,203.16439031544377,171.0862111442216
1959-10-09,212.07148444796283,227.99601279391305,235.11381240773335,272.9543902419471,241.11369458838666,203.25751692711574,171.18228869483926
1959-10-16,212.1641118954508,228.0955956716276,235.21650415985258,273.0736097990439,241.19933510264642,203.35068622621827,171.27842020010158
1959-10-23,212.2567798002593,228.1952220446183,235.31924076512544,273.19288142822046,241.28500603532638,203.4438982323184,171.3746056903081
1959-10-30,212.34948818005907,228.2948919318828,235.4220222431427,273.31220515222066,241.37070739723077,203.53715296499223,171.47084519577538
1959-11-06,212.67508063995555,228.64493325330514,235.78299149243495,273.7312708818248,241.77403801360418,203.84470397665,171.70251292972395
1959-11-13,213.00120640870009,228.99554792993956,236.14455199649575,274.1510230261622,242.17804259571216,204.15271970751698,171.9344936611322
1959-11-20,213.32783227372633,229.3467002552755,236.50666693409428,274.57141883778,242.58272226975186,204.46120085979848,172.16678781287905
1959-11-27,213.65495900190496,229.69839105376826,236.86933715542438,274.99245930370716,242.98807816380236,204.7701481367608,172.39939580841482
1959-12-04,214.52365983896135,230.6323229667511,237.83242545639882,276.1105526103044,245.06561451600817,205.74776017993491,172.57152498686074
1959-12-11,216.08317634447144,232.3089441592144,239.5613890277046,278.1177855862127,247.16091370385328,207.19218065376182,173.51907041386295
1959-12-18,217.65403002245372,233.9977538367385,241.30292159596345,280.13961048619433,249.27412759872598,208.64674145914512,174.471818566728
1959-12-25,219.23630329042624,235.69884060560412,243.0571145336525,282.176133388742,251.40540937050756,210.11151378472132,175.42979801227239
1960-01-01,218.592251489633,235.00642671037514,242.3430841930495,281.34718287223404,250.6564975373792,209.56044670953275,175.03217385154343
1960-01-08,218.08140471320766,234.45722025540653,241.77673208081617,280.6896787729479,249.90981663848254,209.09908212604944,174.78288188079677
1960-01-15,217.57175177795105,233.90929728759357,241.21170352487954,280.03371125076967,249.1653600280853,208.63873327469614,174.53394496755357
1960-01-22,217.0632898938744,233.3626548074463,240.64799543210853,279.379276714742,248.42312108025214,208.17939791925482,174.28536260611835
1960-01-29,216.55601627750923,232.81728982248438,240.08560471660076,278.7263715822994,247.68309318878585,207.7210738284308,174.03713429151586
1960-02-05,215.93525433480912,232.149914629642,239.39739476076548,277.927397132735,245.42067109009946,206.90972877516776,174.2672934728427
1960-02-12,214.3217411702844,230.41524214852217,237.6085675996365,275.85066577436015,243.17891472877417,205.43347310115553,173.37239247262676
1960-02-19,212.720284511957,228.69353150123092,235.8331069273767,273.7894521849399,240.95763533689575,203.96775018859415,172.48208698648705
1960-02-26,211.1307942711031,226.9846858342481,234.07091286679926,271.74364041247475,238.7566458708207,202.51248488853366,171.59635341544498
1960-03-04,211.6999978325004,227.59663110734544,234.70196243814797,272.47625475442254,238.11378857195703,202.79168388061692,172.5315315729805
1960-03-11,211.25313409648925,227.11621220360675,234.20654535332002,271.9011023764323,237.47266217991356,202.38801581642272,172.30920924207228
1960-03-18,210.80721361603128,226.63680738483905,233.71217401214665,271.3271640501333,236.8332620341872,201.98515127583917,172.08717339339933
1960-03-25,210.36223440006972,226.15841451047652,233.2188462072357,270.7544372128629,236.19558348682332,201.58308865940816,171.86542365780366
1960-04-01,210.81612064197088,226.64638324274077,233.722048818424,271.3386281648894,236.9395169800724,202.0393078344616,172.10203306620917
1960-04-08,211.39776304934688,227.27170139948768,234.366888761013,272.08725238024516,237.6857936036807,202.5816491480122,172.48393108423912
1960-04-15,211.98101021014034,227.89874481119594,235.0135078192381,272.8379420524052,238.43442073768944,203.12544628767668,172.86667654197433
1960-04-22,212.56586655187152,228.52751823784993,235.66191090168553,273.590702879972,239.1854057853845,203.670703161381,173.25027131990126
1960-04-29,213.15233651427624,229.1580264525669,236.31210293048431,274.3455405772706,239.93875617336937,204.21742368754127,173.6347173026792
1960-05-06,212.60478183891394,228.56935568858262,235.70505447434124,273.64079022893077,239.56354852394762,203.79542961673764,173.18864489008004
1960-05-13,212.35651893852986,228.30245063267864,235.4298169187564,273.321254348044,239.18892761083487,203.5745757538281,173.0841007481277
1960-05-20,212.10854593975182,228.03585724720244,235.15490076362764,273.00209159566305,238.81489251651385,203.3539612310689,172.97961971353223
1960-05-27,211.86086250405586,227.7695751682102,234.88030563364913,272.68330153607815,238.44144232490208,203.13358578908623,172.8752017481993
1960-06-03,214.47173159332604,230.5764954094204,237.7748550204925,276.04371645521906,240.78429876849702,205.33309099085494,174.92032253026193
1960-06-10,216.2549468914691,232.4936130218521,239.75182306115843,278.3388691752641,243.15017543987528,206.97990002129072,176.00739228765198
1960-06-17,218.05298865077748,234.4266704200515,241.74522851121094,280.6531048365041,245.53929852911716,208.63991676203585,177.1012178104119
1960-06-24,219.86598014517716,236.3758001346305,243.7552080387306,282.98658210317143,247.9518964487811,210.31324714134817,178.20184108330432
1960-07-01,220.1811742824798,236.71466231946442,244.10464915035712,283.39226428990776,246.85313582930638,210.33733613999686,179.03233708308878
1960-07-08,219.39443241379516,235.8688437049296,243.23242495383806,282.3796592826687,245.7592441981967,209.62322474689134,178.61003425658203
1960-07-15,218.61050169719908,235.02604733296172,242.36331735117184,281.3706724719364,244.6701999792805,208.91153781675146,178.18872756116636
1960-07-22,217.82937208800425,234.18626240461418,241.49731520627986,280.36529092932716,243.58598169199763,208.20226711833945,177.7684146471602
